"CustomerAge","JobTitle","CivilStatus","EducationLevel","Default","MortgageLoan","PersonalLoan","ContactMode","Month","WeekDay","ContactDuration","Campaign","DaysPassed","NumberContacts","PreviousOutcome","EmploymentVarRate","ConsumerPriceIndex","ConsumerConfidenceIndex","Euribor3M","NumEmployees","Subscribed","CustomerID"
34,"blue-collar","married","basic.6y","unknown","no","yes","telephone","jun","mon",35,1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no","a08720d192c4436e79b93326dd5928f6"
45,"admin.","married","university.degree","no","yes","no","cellular","aug","mon",226,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","ef186b06033db2c1ed6b6cd12b5c0fd5"
50,"admin.","married","university.degree","no","yes","no","cellular","nov","mon",183,1,3,1,"success",-3.4,92.649,-30.1,0.714,5017.5,"yes","19350c87bd3707838fbf0f59ca916b94"
55,"self-employed","married","basic.9y","no","yes","no","cellular","may","tue",604,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no","bd1e94a6cc78b5fdda266be0b6823809"
28,"admin.","married","high.school","unknown","no","no","cellular","jul","tue",60,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","ec2f5c03789791f9637a5820d2cbd829"
30,"technician","married","high.school","no","no","no","cellular","aug","tue",79,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","a225ae44516b10ae60c8e1974d5759ab"
32,"housemaid","married","basic.4y","no","yes","no","cellular","aug","mon",87,4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","e3a5f6d63523651dbe25bf4ecdff0d40"
31,"management","married","university.degree","no","yes","no","cellular","nov","wed",196,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","92f80fa455b99cbb4b22a9390bb2c634"
32,"services","married","high.school","no","yes","no","cellular","may","thu",21,12,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no","320679045110b81289ab0b1f8fd328e3"
39,"blue-collar","married","professional.course","no","no","no","telephone","may","mon",87,5,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","9d2ca9db002968501cde4fda06d983cb"
24,"admin.","single","high.school","unknown","yes","yes","cellular","jul","thu",493,1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no","d2aac0403601a0dbd49faac2bbe48356"
57,"retired","married","professional.course","no","yes","no","cellular","jun","mon",166,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,"yes","ef64bb3e452ba81238e11d01527edad1"
27,"technician","married","university.degree","no","yes","no","cellular","may","fri",131,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no","8e7811a562a139c9a27b099cebd62522"
44,"admin.","married","university.degree","no","yes","no","cellular","aug","thu",254,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"yes","bf56246621224f83c76dff2227454637"
32,"admin.","married","university.degree","no","yes","no","cellular","may","mon",232,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no","a077965e9a888f664ad65f66d8c2844f"
29,"admin.","married","university.degree","no","no","no","cellular","nov","wed",406,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","29d73f0fe5ebdf3020ac321899acf7a9"
31,"unemployed","single","university.degree","no","yes","no","cellular","mar","tue",180,1,10,1,"success",-1.8,93.369,-34.8,0.646,5008.7,"yes","e5d76b132901b7ed9b1e0cb8d15b2b72"
58,"blue-collar","married","basic.4y","unknown","yes","no","cellular","jul","fri",198,4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","3d8df098643d80fbc7f79e31c86bedde"
32,"technician","single","professional.course","no","yes","no","cellular","jul","thu",128,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no","51fb5b95539525e3165825024b6b8ffe"
48,"services","married","basic.4y","unknown","yes","no","cellular","aug","thu",137,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no","3465c255083418428bea8be62f1eba3e"
31,"admin.","single","university.degree","no","no","yes","cellular","nov","wed",212,2,3,6,"success",-1.1,94.767,-50.8,1.048,4963.6,"no","8353023adf73f9d25a046455381c464a"
45,"technician","married","professional.course","no","no","no","telephone","jul","wed",20,5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","838034622d6617f0730254431a597117"
30,"admin.","married","university.degree","no","no","no","cellular","aug","mon",243,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no","e2cc5501c4c40a82d2f8a4377b1e5ecf"
30,"admin.","single","university.degree","no","no","no","telephone","jul","wed",84,3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","391226190bf895d3a7d7a793f16f64b5"
53,"self-employed","married","basic.9y","no","yes","no","cellular","nov","mon",62,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","21d97be1b01992cb2c87add77d1caa9d"
32,"blue-collar","single","basic.6y","unknown","unknown","unknown","cellular","jul","tue",199,4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","16a721ce609aebfd2d6a7bbe052c7fb0"
27,"admin.","single","university.degree","no","yes","no","cellular","apr","fri",401,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","c8803d3302eeb4b7b86d530239ca29b5"
46,"admin.","married","high.school","no","yes","no","cellular","jul","tue",98,6,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","8d76ee289bdfa513560da1742ab64a52"
29,"admin.","single","university.degree","no","no","no","cellular","aug","tue",103,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","ac31d66f99a774e2f3486d8de24e7481"
43,"management","married","university.degree","no","no","no","cellular","nov","mon",179,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","a9d23c7818996fe21671b8201ab1292a"
26,"admin.","single","university.degree","no","no","no","cellular","oct","fri",133,2,999,1,"failure",-3.4,92.431,-26.9,0.73,5017.5,"no","d2bf3478d4ba31305e22680b43a17b55"
47,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",100,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","fccf7889838e8a99410caa750167141e"
39,"blue-collar","married","basic.9y","unknown","no","no","telephone","may","tue",504,4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"yes","11e398246d661a9ea4451f51b33db637"
29,"self-employed","single","university.degree","no","yes","yes","cellular","jul","thu",22,8,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no","738b903e60cc19839bcb32b135f88c0b"
33,"admin.","single","university.degree","no","no","no","cellular","jun","wed",206,1,3,1,"success",-1.7,94.055,-39.8,0.715,4991.6,"yes","809f715744655b116a1120fef3db0817"
56,"retired","married","high.school","no","yes","yes","cellular","aug","tue",97,1,3,2,"success",-2.9,92.201,-31.4,0.883,5076.2,"no","a6d8ba105496a85db4ec82800fa48e2b"
33,"services","married","professional.course","no","no","no","cellular","oct","mon",291,1,999,3,"failure",-1.1,94.601,-49.5,0.977,4963.6,"no","87a9f051280fb8eecaae31c9264803c7"
49,"technician","married","university.degree","no","no","no","telephone","may","mon",107,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","e810f0f9ad42cd2d2b36d402ee0f54b2"
33,"blue-collar","married","basic.6y","no","yes","no","cellular","may","wed",134,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no","ae482544e7f9e6650ae5d1e2a99d6546"
58,"self-employed","married","university.degree","no","no","no","cellular","nov","wed",1092,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.716,5017.5,"no","a562f7b33e2bcc20e5c3df0190674836"
37,"admin.","married","professional.course","unknown","yes","no","cellular","nov","wed",37,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","36a9933b560644d7d827fb65b7ac58eb"
39,"technician","married","basic.6y","no","no","no","cellular","apr","tue",88,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.453,5099.1,"no","123177aa4123d5a008d4e3ec5a3b111f"
40,"admin.","married","university.degree","unknown","no","yes","telephone","may","mon",61,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","cf9eaa9eb7db0542090454f466322b2e"
39,"technician","married","professional.course","no","no","no","telephone","oct","thu",171,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.921,5195.8,"yes","c6d0466df9d5d5607aa61c8ec6eb32a8"
30,"self-employed","married","university.degree","no","yes","no","cellular","jun","fri",138,2,999,0,"nonexistent",-2.9,92.963,-40.8,1.268,5076.2,"no","7cd5edeca0a96d2e31a51611a017af8c"
29,"admin.","married","university.degree","no","no","no","cellular","aug","fri",190,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","82b8e5c4741d1f286107d0609922e34a"
30,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",176,4,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no","27146160e463b1e6d9ce111f0c0ffcf5"
62,"retired","single","university.degree","no","yes","yes","cellular","may","mon",112,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no","43c011beed5f28922bd01723041a0ca5"
36,"admin.","single","high.school","no","yes","no","cellular","aug","fri",159,1,3,2,"success",-2.9,92.201,-31.4,0.849,5076.2,"yes","341e9b00c62a291df3fafe7f73dcec09"
32,"student","single","university.degree","no","no","no","telephone","may","fri",21,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","fb7603c61af5d703e8d5ba96329b95d8"
56,"unemployed","married","basic.9y","no","yes","yes","cellular","nov","fri",322,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no","839366801d1b67dfc04bbd3fcdbca650"
39,"admin.","married","high.school","no","yes","no","cellular","nov","mon",58,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no","90470f95a73a9895d2eb18b8c131a27d"
36,"admin.","single","high.school","no","no","yes","telephone","may","fri",148,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","87386617932b7f66752a3f842dd27c56"
34,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",137,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no","11360ed8470911ea9383c000fa46f923"
37,"admin.","single","professional.course","no","no","no","cellular","aug","tue",223,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no","7c89922863aff00e93ea319a25de2db0"
30,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",58,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","b9402c50e1ec577fd7413683aa0c85ef"
47,"technician","divorced","professional.course","no","yes","no","cellular","jul","mon",147,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","236de77f6073fd8eb9eb62ed39b831e9"
33,"technician","married","professional.course","no","yes","no","telephone","may","wed",316,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","c94bfeffaac2d0fe9ce36b7d59b3bab0"
57,"technician","married","professional.course","no","yes","no","cellular","may","mon",190,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no","f01165527389d69ed587a6e7f81e5a25"
29,"services","single","university.degree","no","no","no","telephone","may","fri",339,5,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no","f8fb0e8ef1d14f5bb2060dd577734c8d"
33,"admin.","divorced","university.degree","no","no","no","cellular","aug","thu",49,1,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no","ef0e2dcc6771c250bf3073de1e8340c4"
40,"admin.","divorced","professional.course","no","yes","yes","cellular","aug","fri",90,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","e2cc7050ee61e41770216accb0c17676"
43,"technician","married","university.degree","unknown","unknown","unknown","cellular","may","tue",426,1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"yes","6b760726ef73ea59d75ca4d552c76404"
27,"admin.","single","basic.9y","no","yes","yes","cellular","jul","tue",81,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","aaa8f451366b669ea913650d86fe9e4d"
58,"retired","married","basic.4y","unknown","yes","no","cellular","jul","wed",374,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","1b0fecf7fe2a9ee78f0a253ebecdaf86"
28,"blue-collar","married","basic.9y","no","no","yes","telephone","may","mon",329,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","1f6713676c4ec61e88a644daf189d14c"
55,"admin.","divorced","high.school","no","yes","no","cellular","aug","tue",244,2,6,3,"success",-1.7,94.027,-38.3,0.904,4991.6,"yes","bdc073fa004828fea53f656fbd697dd1"
54,"self-employed","married","university.degree","no","no","no","cellular","oct","thu",99,3,999,0,"nonexistent",-1.1,94.601,-49.5,0.987,4963.6,"no","94e8fa9c483f0eff66062941c21ccc88"
56,"management","divorced","university.degree","no","no","no","cellular","nov","wed",287,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","308e04514d8c35ceb3d128eabf69b593"
56,"unemployed","divorced","high.school","unknown","yes","no","cellular","nov","fri",109,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no","aa2f703d65a0d08cc53992856c51b551"
30,"admin.","single","university.degree","no","no","no","cellular","aug","mon",123,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","c4faddace4563fb4310247b2cfe41044"
29,"student","single","professional.course","no","no","no","telephone","nov","fri",232,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no","17cfb71db1dcc03b8d0e3d94ee704b02"
31,"admin.","single","university.degree","no","no","yes","cellular","aug","thu",167,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","1f795a62c4bfac6f72c35638db11996c"
30,"admin.","married","high.school","no","no","no","cellular","may","wed",166,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no","30f0fa9e3d54b47118f14188a5c2b039"
34,"admin.","divorced","university.degree","no","yes","no","cellular","aug","mon",111,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","7421bc60ecab61a0d71d5d2cd021f8ba"
44,"entrepreneur","divorced","basic.4y","no","no","no","cellular","jul","fri",170,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no","482b75016e78473fb02973b3ec8ffe05"
32,"technician","single","university.degree","no","no","no","cellular","may","fri",457,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no","afe11f97a06d0b0ae51ca6e509aee06e"
38,"housemaid","divorced","university.degree","no","no","no","cellular","nov","wed",403,2,999,0,"nonexistent",-1.1,94.767,-50.8,1.03,4963.6,"yes","a8e51ee4dbe3f14094ba9247f7650ca1"
37,"self-employed","married","university.degree","no","yes","no","cellular","nov","fri",48,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no","f246c9b1c22aab0ae3ad89cce2b3ee7c"
30,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",374,12,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no","f663b54f6bbc48360b6951e3a254d065"
54,"management","married","university.degree","no","yes","no","cellular","apr","thu",85,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"no","4ae514646c66a7d2fe40d0f9852d4776"
43,"blue-collar","married","basic.9y","no","yes","yes","cellular","jul","tue",393,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no","3fafdc6f589b1b7ab3baa48ec83b576f"
33,"admin.","married","university.degree","no","no","no","telephone","may","wed",92,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no","f48fb7a19248f55d0aedb68bdba37f02"
57,"retired","married","professional.course","no","yes","no","cellular","nov","thu",124,6,999,0,"nonexistent",-1.1,94.767,-50.8,1.031,4963.6,"no","5107500f810ea9dab79fc1f51dd6aa72"
29,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",137,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","55333dfd144cfdad76a464a9ee41e856"
36,"entrepreneur","married","unknown","unknown","yes","no","cellular","jul","mon",44,3,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no","6c80097d721c5be656a9d6ff5fd2e891"
30,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","mon",231,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no","f80ecda4f061bd20c3638ead3b87fc3f"
45,"admin.","married","university.degree","no","yes","no","cellular","sep","fri",64,1,999,2,"failure",-3.4,92.379,-29.8,0.741,5017.5,"no","c02f55251e2dd718a64c2da3684d1ae6"
42,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",56,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no","a3cbcdcfdd01dd861834ba79252e59e8"
31,"admin.","single","high.school","no","no","no","cellular","jul","wed",96,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","19d958113c5ec8abd30cec8eed3b1f24"
28,"services","single","unknown","no","yes","no","cellular","may","tue",83,9,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no","fdafc85d6b2406b07f35c3fce2431018"
58,"admin.","married","university.degree","no","yes","no","telephone","oct","mon",9,1,999,0,"nonexistent",-1.1,94.601,-49.5,0.953,4963.6,"no","956e245de2bd8f71c0013169686082ff"
31,"unemployed","married","university.degree","no","no","no","cellular","aug","wed",124,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","649e001e69f1f4d475ff3fea8947b315"
53,"admin.","married","basic.9y","no","no","no","telephone","may","wed",35,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","437b036d496be88791ef0b2a810a532d"
32,"housemaid","married","university.degree","no","yes","yes","cellular","aug","wed",73,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no","9dfa5686cb3c6785663d6e5b877d3192"
32,"services","single","basic.6y","no","unknown","unknown","telephone","jun","thu",131,3,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no","94eb77b1a0fa586ff06f6162d4b71a9f"
44,"housemaid","married","basic.4y","unknown","no","no","telephone","jun","thu",124,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no","0fd31dee79bd32cc7a5a7d72910ee73d"
45,"blue-collar","married","high.school","unknown","no","no","cellular","aug","thu",124,3,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no","2a05994a19c1d5f3e1f753bc43d242dc"
41,"blue-collar","married","unknown","unknown","no","no","cellular","apr","fri",203,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no","ece57057d857451779387578c0cc372e"
27,"admin.","single","high.school","unknown","no","no","cellular","jul","mon",1105,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"yes","2ffd43ce5bb92979581eb5a5ec683eb8"
38,"technician","married","professional.course","no","yes","yes","cellular","nov","wed",11,3,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no","26821227ef5abd71a12df456052f7dfb"
37,"admin.","single","university.degree","no","no","yes","cellular","may","mon",553,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no","c85bdf205f09703361c6c0b6601f3eff"
50,"blue-collar","married","basic.9y","unknown","unknown","unknown","telephone","jul","thu",90,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no","33edd57a0e3b8a09fc9ee55c1e737b5f"
60,"technician","divorced","professional.course","unknown","yes","no","telephone","may","wed",202,6,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no","4f69123d5a7af8dfde87c043e2cae5b1"
50,"technician","divorced","professional.course","no","no","no","cellular","aug","mon",73,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no","e43511f4c65b743e2e9c5ec70604755c"
34,"admin.","single","high.school","no","no","no","cellular","jul","wed",127,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no","fce92cce15a927cd5d7f245688ce8887"
39,"services","single","professional.course","unknown","yes","no","cellular","may","thu",199,1,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no","449d92b485bd203edcb6cd197ba772a2"
36,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","thu",166,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no","d3b90af7b10398fef243dea15240c159"
34,"management","married","high.school","no","yes","no","cellular","jul","tue",838,3,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"yes","1c266703e8dadc05d54dcc369c2548ad"
