id,year,Deflator,Dllr,chngdllr,pctChng,amount,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
2719,1970,0.2231,-4.4823,0.241371,5.10982,-1,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,91
2720,1970,0.2231,7785.75,-74.4332,-0.946966,1737,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,91
2721,1970,0.2231,20986.1,3300.7,18.6634,4682,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,91
2722,1970,0.2231,17472,1562.68,9.82243,3898,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,91
2723,1970,0.2231,2483.19,546.489,28.2175,554,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,91
2724,1970,0.2231,4473.33,1464.36,48.6665,998,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,91
2725,1970,0.2231,19919.3,2455.93,14.0633,4444,609 Othr,600,609,Other income security,0,1,0,1,0,1,91
2833,1971,0.2344,87299.5,14184.3,19.3999,20463,600 IncS,600,,Income Security,1,0,0,0,0,0,92
2834,1971,0.2344,-4.26621,0.216083,4.82081,-1,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2835,1971,0.2344,7947.95,162.206,2.08337,1863,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,92
2836,1971,0.2344,24808,3821.92,18.2117,5815,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,92
2837,1971,0.2344,16471.8,-1000.14,-5.72424,3861,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,92
2838,1971,0.2344,3796.93,1313.74,52.9053,890,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,92
2839,1971,0.2344,9927.47,5454.14,121.926,2327,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,92
2840,1971,0.2344,24351.5,4432.22,22.2509,5708,609 Othr,600,609,Other income security,0,1,0,1,0,1,92
2948,1972,0.2456,103632,16332.4,18.7085,25452,600 IncS,600,,Income Security,1,0,0,0,0,0,92
2949,1972,0.2456,-12.215,-7.94877,-186.319,-3,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,92
2950,1972,0.2456,8273.62,325.663,4.09745,2032,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,92
2951,1972,0.2456,27406.4,2598.33,10.4738,6731,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,92
2952,1972,0.2456,24030.9,7559.1,45.8912,5902,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,92
2953,1972,0.2456,6156.35,2359.42,62.1402,1512,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,92
2954,1972,0.2456,12153.9,2226.43,22.427,2985,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,92
2955,1972,0.2456,25623,1271.43,5.22116,6293,609 Othr,600,609,Other income security,0,1,0,1,0,1,92
3063,1973,0.2562,110258,6625.69,6.39348,28248,600 IncS,600,,Income Security,1,0,0,0,0,0,93
3064,1973,0.2562,-3.9032,8.31178,68.0457,-1,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
3065,1973,0.2562,8821.23,547.618,6.61884,2260,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,93
3066,1973,0.2562,29656.5,2250.17,8.21038,7598,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,93
3067,1973,0.2562,26354.4,2323.47,9.66868,6752,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,93
3068,1973,0.2562,7486.34,1329.99,21.6035,1918,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,93
3069,1973,0.2562,12447.3,293.398,2.41402,3189,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,93
3070,1973,0.2562,25495.7,-127.258,-0.496655,6532,609 Othr,600,609,Other income security,0,1,0,1,0,1,93
3178,1974,0.2744,136512,26254.8,23.8121,37459,600 IncS,600,,Income Security,1,0,0,0,0,0,93
3179,1974,0.2744,0,3.9032,100,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,93
3180,1974,0.2744,9500.73,679.495,7.70295,2607,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,93
3181,1974,0.2744,33363.7,3707.18,12.5004,9155,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,93
3182,1974,0.2744,27048.1,693.694,2.63218,7422,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,93
3183,1974,0.2744,21862.2,14375.9,192.028,5999,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,93
3184,1974,0.2744,16935.1,4487.82,36.0546,4647,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,93
3185,1974,0.2744,27802.5,2306.77,9.04768,7629,609 Othr,600,609,Other income security,0,1,0,1,0,1,93
3293,1975,0.3027,300320,163808,119.995,90907,600 IncS,600,,Income Security,1,0,0,0,0,0,94
3294,1975,0.3027,-3.3036,-3.3036,0,-1,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,94
3295,1975,0.3027,9180.71,-320.022,-3.36839,2779,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,94
3296,1975,0.3027,38305.3,4941.55,14.8112,11595,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,94
3297,1975,0.3027,49573.8,22525.7,83.2802,15006,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,94
3298,1975,0.3027,146746,124884,571.233,44420,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,94
3299,1975,0.3027,22527.3,5592.12,33.0209,6819,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,94
3300,1975,0.3027,33990.8,6188.27,22.258,10289,609 Othr,600,609,Other income security,0,1,0,1,0,1,94
3408,1976,0.3237,215635,-84685.6,-28.1985,69801,600 IncS,600,,Income Security,1,0,0,0,0,0,94
3409,1976,0.3237,-3.08928,0.214321,6.4875,-1,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,94
3410,1976,0.3237,10766.1,1585.43,17.2691,3485,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,94
3411,1976,0.3237,41612.6,3307.35,8.63418,13470,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,94
3412,1976,0.3237,40880.4,-8693.39,-17.5363,13233,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,94
3413,1976,0.3237,59947.5,-86798.5,-59.1488,19405,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,94
3414,1976,0.3237,23901.8,1374.51,6.10153,7737,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,94
3415,1976,0.3237,38529.5,4538.75,13.3529,12472,609 Othr,600,609,Other income security,0,1,0,1,0,1,94
3523,1977,0.347,253196,37561.1,17.4188,87859,600 IncS,600,,Income Security,1,0,0,0,0,0,95
3524,1977,0.347,0,3.08928,100,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,95
3525,1977,0.347,11086.5,320.314,2.97521,3847,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,95
3526,1977,0.347,48910.7,7298.06,17.5381,16972,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,95
3527,1977,0.347,48579.2,7698.81,18.8325,16857,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,95
3528,1977,0.347,82489.9,22542.4,37.6036,28624,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,95
3529,1977,0.347,25590.8,1689.02,7.0665,8880,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,95
3530,1977,0.347,36538.9,-1990.6,-5.16643,12679,609 Othr,600,609,Other income security,0,1,0,1,0,1,95
3638,1978,0.3704,246425,-6770.48,-2.67401,91276,600 IncS,600,,Income Security,1,0,0,0,0,0,95
3639,1978,0.3704,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,95
3640,1978,0.3704,11050.2,-36.2393,-0.326878,4093,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,95
3641,1978,0.3704,48782.4,-128.265,-0.262243,18069,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,95
3642,1978,0.3704,39622,-8957.22,-18.4384,14676,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,95
3643,1978,0.3704,87135.5,4645.62,5.63174,32275,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,95
3644,1978,0.3704,24414.1,-1176.63,-4.59786,9043,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,95
3645,1978,0.3704,35421.2,-1117.74,-3.05904,13120,609 Othr,600,609,Other income security,0,1,0,1,0,1,95
3753,1979,0.4001,224316,-22109.1,-8.97194,89749,600 IncS,600,,Income Security,1,0,0,0,0,0,96
3754,1979,0.4001,-4.99875,-4.99875,0,-2,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,96
3755,1979,0.4001,11282.2,231.963,2.09917,4514,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,96
3756,1979,0.4001,51737.1,2954.67,6.05684,20700,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,96
3757,1979,0.4001,38780.3,-841.725,-2.12439,15516,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,96
3758,1979,0.4001,61772.1,-25363.5,-29.1081,24715,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,96
3759,1979,0.4001,26570.9,2156.71,8.83387,10631,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,96
3760,1979,0.4001,34179,-1242.21,-3.50697,13675,609 Othr,600,609,Other income security,0,1,0,1,0,1,96
3868,1980,0.4349,245170,20853.7,9.29657,106649,600 IncS,600,,Income Security,1,0,0,0,0,0,96
3869,1980,0.4349,0,4.99875,100,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,96
3870,1980,0.4349,10834.5,-447.697,-3.96817,4713,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,96
3871,1980,0.4349,56855.2,5118.11,9.89253,24732,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,96
3872,1980,0.4349,40696.6,1916.25,4.9413,17703,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,96
3873,1980,0.4349,63937.9,2165.87,3.50623,27813,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,96
3874,1980,0.4349,31664.4,5093.51,19.1695,13774,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,96
3875,1980,0.4349,41181.6,7002.65,20.4882,17914,609 Othr,600,609,Other income security,0,1,0,1,0,1,96
3983,1981,0.4775,242375,-2795.25,-1.14013,115734,600 IncS,600,,Income Security,1,0,0,0,0,0,97
3984,1981,0.4775,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,97
3985,1981,0.4775,10523.6,-310.923,-2.86975,5025,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,97
3986,1981,0.4775,60266,3410.8,5.9991,28777,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,97
3987,1981,0.4775,39891.1,-805.452,-1.97916,19048,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,97
3988,1981,0.4775,54670.2,-9267.77,-14.495,26105,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,97
3989,1981,0.4775,34707.9,3043.49,9.61171,16573,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,97
3990,1981,0.4775,42316.2,1134.62,2.75516,20206,609 Othr,600,609,Other income security,0,1,0,1,0,1,97
4098,1982,0.5103,239214,-3160.68,-1.30405,122071,600 IncS,600,,Income Security,1,0,0,0,0,0,97
4099,1982,0.5103,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,97
4100,1982,0.5103,9835.39,-688.169,-6.53929,5019,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,97
4101,1982,0.5103,92594.6,32328.6,53.6432,47251,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,97
4102,1982,0.5103,41444.2,1553.15,3.89348,21149,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,97
4103,1982,0.5103,28626.3,-26043.9,-47.6382,14608,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,97
4104,1982,0.5103,30932.8,-3775.07,-10.8767,15785,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,97
4105,1982,0.5103,35780.9,-6535.32,-15.444,18259,609 Othr,600,609,Other income security,0,1,0,1,0,1,97
4213,1983,0.5327,255207.4338,15993.43383,6.685826844,135949,600 IncS,600,,Income Security,1,0,0,0,0,0,98
4214,1983,0.5327,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,98
4215,1983,0.5327,9466.866904,-368.5230956,-3.746908822,5043,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,98
4216,1983,0.5327,96386.33377,3791.733771,4.094983694,51345,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,98
4217,1983,0.5327,55092.92285,13648.72285,32.93276947,29348,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,98
4218,1983,0.5327,19707.15224,-8919.147757,-31.15717978,10498,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,98
4219,1983,0.5327,34079.21907,3146.419073,10.17178876,18154,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,98
4220,1983,0.5327,40474.93899,4694.03899,13.11883991,21561,609 Othr,600,609,Other income security,0,1,0,1,0,1,98
4328,1984,0.5515,252991.8404,-2215.593392,-0.86815394,139525,600 IncS,600,,Income Security,1,0,0,0,0,0,98
4329,1984,0.5515,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,98
4330,1984,0.5515,15539.4379,6072.570992,64.14551988,8570,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,98
4331,1984,0.5515,96926.56392,540.2301452,0.560484172,53455,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,98
4332,1984,0.5515,44097.91478,-10995.00807,-19.95720594,24320,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,98
4333,1984,0.5515,22975.52131,3268.369062,16.5846847,12671,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,98
4334,1984,0.5515,33064.3699,-1014.849172,-2.977912053,18235,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,98
4335,1984,0.5515,40388.03264,-86.90635179,-0.214716449,22274,609 Othr,600,609,Other income security,0,1,0,1,0,1,98
4443,1985,0.5698,289354.1594,36362.31892,14.37292162,164874,600 IncS,600,,Income Security,1,0,0,0,0,0,99
4444,1985,0.5698,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,99
4445,1985,0.5698,11519.83152,-4019.606377,-25.86712855,6564,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,99
4446,1985,0.5698,120228.1502,23301.58631,24.04045431,68506,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,99
4447,1985,0.5698,36856.79186,-7241.122921,-16.4205563,21001,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,99
4448,1985,0.5698,47172.69217,24197.17087,105.3171789,26879,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,99
4449,1985,0.5698,32739.55774,-324.8121607,-0.982363074,18655,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,99
4450,1985,0.5698,40837.13584,449.1031989,1.111970971,23269,609 Othr,600,609,Other income security,0,1,0,1,0,1,99
4558,1986,0.5828,272342.1414,-17012.01797,-5.879306524,158721,600 IncS,600,,Income Security,1,0,0,0,0,0,99
4559,1986,0.5828,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,99
4560,1986,0.5828,13417.98216,1898.150635,16.47724302,7820,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,99
4561,1986,0.5828,126043.2395,5815.089305,4.836711946,73458,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,99
4562,1986,0.5828,37862.0453,1005.253442,2.727457793,22066,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,99
4563,1986,0.5828,19977.69389,-27194.99828,-57.64987544,11643,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,99
4564,1986,0.5828,32263.21208,-476.3456599,-1.454954474,18803,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,99
4565,1986,0.5828,42777.96843,1940.832591,4.752616831,24931,609 Othr,600,609,Other income security,0,1,0,1,0,1,99
4673,1987,0.5958,271473.6489,-868.4925109,-0.318897585,161744,600 IncS,600,,Income Security,1,0,0,0,0,0,100
4674,1987,0.5958,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,100
4675,1987,0.5958,9798.590131,-3619.392024,-26.97419018,5838,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,100
4676,1987,0.5958,128046.3243,2003.084737,1.589204422,76290,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,100
4677,1987,0.5958,40344.07519,2482.029894,6.55545646,24037,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,100
4678,1987,0.5958,16555.89124,-3421.802653,-17.12811635,9864,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,100
4679,1987,0.5958,32843.23599,580.0239056,1.797787226,19568,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,100
4680,1987,0.5958,43885.53206,1107.563629,2.589098244,26147,609 Othr,600,609,Other income security,0,1,0,1,0,1,100
4788,1988,0.6151,276499.7561,5026.107262,1.851416254,170075,600 IncS,600,,Income Security,1,0,0,0,0,0,100
4789,1988,0.6151,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,100
4790,1988,0.6151,10796.61844,998.0283051,10.18542762,6641,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,100
4791,1988,0.6151,130390.1805,2343.856189,1.830475183,80203,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,100
4792,1988,0.6151,38400.26012,-1943.815073,-4.818093025,23620,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,100
4793,1988,0.6151,15766.54203,-789.349213,-4.76778448,9698,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,100
4794,1988,0.6151,33571.77695,728.5409616,2.218237454,20650,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,100
4795,1988,0.6151,47574.37815,3688.846092,8.405608681,29263,609 Othr,600,609,Other income security,0,1,0,1,0,1,100
4903,1989,0.6396,273453.7211,-3046.035062,-1.101641139,174901,600 IncS,600,,Income Security,1,0,0,0,0,0,101
4904,1989,0.6396,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,101
4905,1989,0.6396,10347.09193,-449.5265036,-4.163586092,6618,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,101
4906,1989,0.6396,130983.4271,593.2466835,0.454978037,83777,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,101
4907,1989,0.6396,35253.2833,-3146.976818,-8.195196617,22548,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,101
4908,1989,0.6396,14959.34959,-807.1924322,-5.119654207,9568,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,101
4909,1989,0.6396,33242.65166,-329.1252896,-0.98036303,21262,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,101
4910,1989,0.6396,48667.91745,1093.539299,2.298588738,31128,609 Othr,600,609,Other income security,0,1,0,1,0,1,101
5018,1990,0.6627,272512.4491,-941.2720037,-0.344216199,180594,600 IncS,600,,Income Security,1,0,0,0,0,0,101
5019,1990,0.6627,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,101
5020,1990,0.6627,8558.925607,-1788.166325,-17.28182505,5672,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,101
5021,1990,0.6627,131469.745,486.3178407,0.371281964,87125,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,101
5022,1990,0.6627,28610.23087,-6643.052428,-18.84378363,18960,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,101
5023,1990,0.6627,16991.09703,2031.747434,13.58178991,11260,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,101
5024,1990,0.6627,37805.94537,4563.293718,13.72722539,25054,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,101
5025,1990,0.6627,49076.50521,408.5877576,0.839542308,32523,609 Othr,600,609,Other income security,0,1,0,1,0,1,101
5133,1991,0.6862,263764.2087,-8748.240386,-3.210216787,180995,600 IncS,600,,Income Security,1,0,0,0,0,0,102
5134,1991,0.6862,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,102
5135,1991,0.6862,8614.106674,55.18106708,0.644719555,5911,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,102
5136,1991,0.6862,83284.75663,-48184.98835,-36.65100922,57150,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,102
5137,1991,0.6862,39607.98601,10997.75514,38.43993844,27179,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,102
5138,1991,0.6862,28815.21422,11824.1172,69.59007518,19773,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,102
5139,1991,0.6862,42895.65724,5089.711868,13.46272873,29435,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,102
5140,1991,0.6862,60546.4879,11469.9827,23.3716371,41547,609 Othr,600,609,Other income security,0,1,0,1,0,1,102
5248,1992,0.703,289260.3129,25496.10426,9.666248649,203350,600 IncS,600,,Income Security,1,0,0,0,0,0,102
5249,1992,0.703,0,0,0,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,102
5250,1992,0.703,8519.203414,-94.9032605,-1.101719123,5989,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,102
5251,1992,0.703,83002.84495,-281.9116805,-0.33849133,58351,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,102
5252,1992,0.703,56236.13087,16628.14486,41.98179845,39534,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,102
